Alabama,5,1,6,17,10,12,27,3,25,51,39,46,144,145,56,51,192,117,52,107,164,265,98
Alaska,1,2,3,3,13,14,6,17,10,45,5,14,10,4,10,14
Arizona,1,1,2,2,3,3,1,5,2,7,17,19,89,101,73,75,107,157,254,238,132,124,185,339,299
Arkansas,1,5,6,4,6,15,27,-2,38,64,33,33,76,43,32,5,57,61,56,54,65,59,5
California,2,1,3,1,1,2,1,1,9,4,10,16,8,22,14,6,43,33,44,61,58,86,131,141,-46,330,13,82,632,222,580,471,795,-771,795,1938,1170,1222,24,1036,3309,1378
Colorado,3,4,8,19,11,4,52,30,29,56,61,86,228,129,201,165,344,304,573,320,339,376,386,445,392
Connecticut,2,1,2,6,11,2,6,38,28,63,35,133,88,203,257,137,279,702,578,557,429,267,1090,362
Delaware,1,3,2,1,1,8,10,4,9,17,31,17,15,24,20,69,32,55,49,25,57,143
District of Columbia,2,3,5,6,6,17,32,45,21,46,48,36,134,94,91,67,104,145
Florida,1,1,1,4,3,3,2,13,7,15,26,39,40,61,83,94,121,423,204,232,488,491,540,300,1576,721,1001,1005,1199,1574,1277
Georgia,2,1,2,5,7,6,8,11,24,33,22,25,116,135,23,337,258,104,322,273,287,197,505,909,973,163,738,481,416
Guam,3,5,4,15,3,8,9,2,9,2,11,6,5,2,9
Hawaii,1,1,2,2,1,3,10,-4,21,11,18,4,6,10,20,14,21,22,22,20,20,94,32
Idaho,1,1,3,3,2,13,24,4,20,52,66,-4,45,80,105,110,144,222,122,65
Illinois,1,1,1,1,1,1,1,5,13,7,14,18,29,12,56,127,134,163,464,236,250,330,673,488,1570,461,937,986,715,1209,1455
Indiana,1,1,1,3,5,2,3,4,5,5,9,17,23,122,58,106,112,168,336,533,272,373,406,474,398,516
Iowa,3,5,5,3,1,1,5,15,6,1,45,15,19,21,34,56,101,88,73,52,65,85,88
Kansas,1,4,3,3,7,3,14,-1,10,20,18,16,70,34,117,49,60,54,70,77,69
Kentucky,1,3,2,2,2,4,6,1,5,9,8,4,16,40,21,39,35,50,54,137,41,111,89,90,61,86
Louisiana,1,5,13,17,41,14,45,60,65,131,87,58,498,137,216,558,359,441,794,485,1212,1187,2726,1147,2199
Maine,1,2,9,5,15,12,8,4,37,16,9,29,8,13,85,50,41,32,56,24
Maryland,3,2,3,1,3,6,8,6,9,19,47,42,139,61,231,194,465,421,325,346,427,414
Massachusetts,1,1,4,16,70,3,13,15,15,26,33,21,38,72,85,233,131,382,679,579,823,1715,797,868,1118,1228,1436,1334
Michigan,2,14,9,8,20,12,15,254,215,486,293,463,503,562,801,1829,1012,1117,1719,1457,1953,1481
Minnesota,1,1,1,2,4,5,7,14,19,6,29,26,121,26,25,59,53,-1,178,113,53,47,76
Mississippi,1,5,4,3,8,29,30,169,71,57,108,94,268,90,136,104,181,97
Missouri,1,1,2,1,1,5,13,4,19,59,77,72,101,146,168,233,128,296,254,253,318,190
Montana,1,4,2,2,3,3,19,3,11,17,25,18,1,64,11,19,25,16,18,19
Nebraska,1,2,2,5,3,1,3,1,3,6,5,18,2,1,11,9,8,8,31,25,32,37,41,24,44
Nevada,1,1,2,3,7,3,4,3,21,11,7,32,-11,25,81,55,33,43,214,385,124,69,166,179,101,183
New Hampshire,1,1,2,1,1,1,6,4,9,13,5,11,23,23,7,29,21,29,71,56,53,48,64,61,81
New Jersey,2,2,1,10,8,6,40,29,80,89,160,315,148,1024,930,831,727,2474,1949,4561,3250,2060,3559,3335,4305,4229
New Mexico,3,2,5,3,4,6,5,7,8,22,18,17,12,24,55,46,44,34,48,40,131,54
New York,1,1,9,12,8,45,30,36,31,47,108,93,104,207,235,739,2891,2237,268,743,7323,6521,4669,6608,6011,5658,14584,7912,7296,10308,5544,12781,11114
North Carolina,1,1,5,8,2,7,9,5,26,33,40,-1,119,143,106,132,128,-1,544,191,86,273,236,243,171
North Dakota,1,2,4,12,1,6,4,2,5,8,13,7,3,30,11,17,21,12,14,13
Northern Marianas,5,3
Ohio,3,1,1,8,13,11,13,17,21,31,50,182,91,122,140,163,270,516,280,266,348,355,410,427
Oklahoma,1,1,2,3,3,9,12,18,-5,23,14,25,117,25,74,159,84,154,160,111,171
Oregon,1,2,3,8,1,4,5,6,2,4,3,27,9,13,73,30,18,57,50,98,134,58,84,46,90,73,100
Pennsylvania,2,4,1,5,4,6,19,6,19,11,35,21,52,83,211,165,207,277,560,530,1176,693,756,962,1211,1554,1874
Puerto Rico,3,2,3,15,8,8,12,13,63,47,65,47,30,62,74
Rhode Island,1,1,1,2,9,6,1,2,10,11,53,9,18,8,56,-23,38,91,185,41,46,115,30,95
South Carolina,2,1,4,3,2,1,6,9,5,14,13,21,44,70,103,44,82,32,83,235,151,158,210,261,146,217
South Dakota,8,1,1,1,3,7,7,2,11,5,12,32,11,7,21,36,22,25
Tennessee,1,2,4,2,9,8,6,7,13,22,24,56,74,277,110,52,117,173,246,334,297,405,1,605,222,255
Texas,3,1,4,3,2,8,6,16,14,15,13,25,-27,60,51,8,305,-155,363,259,422,335,821,325,389,731,672,1356,813
Utah,1,1,1,2,4,1,18,11,12,-11,28,10,91,111,18,48,56,78,309,17,128,78,153,90,180
Vermont,1,1,3,3,4,4,6,7,23,23,20,28,33,28,51,21,37,28,17,51,72
Virgin Islands,1,1,3,-2,14,2,4,7,7,1,2
Virginia,2,5,2,8,13,11,4,4,18,27,20,140,36,101,69,144,416,464,222,306,395
Washington,1,6,4,7,9,12,31,8,24,20,1,144,99,76,126,4,71,261,172,111,189,137,483,225,248,111,627,516,783,390,423,364,1284,665
West Virginia,1,4,3,8,4,19,12,25,20,28,21,17,29,26,20,45
Wisconsin,3,3,2,11,8,5,15,25,34,49,51,175,35,41,128,122,135,147,232,130,199,180,282,116
Wyoming,1,1,1,8,5,2,6,2,4,14,11,15,17,8,25,17,13,12,25
